,STKCODE,DATE,CLOSE_PRICE,TRDVOL,TRDVAL,MARKETCAP,SHARES,REPORT_DATE,REPORT,Assets_Total,Current_Inventory,Current_Fin_Assets,Cash_and_Cash_Equivalents,Current_Receviables,Current_Liab_Total,Current_Payables,Current_Emp_Benefits,LT_Liab_Total,LT_Payables,LT_Emp_Benefits,Equity_Total,Controlling_Equity_Total,Current_Assets_Total,REV,GROSS,CGS,OPR,SGA_2,NETINC,NETINC_1,FINCOST,FININC,TAX,Add_Exp_WO_CF_Out_5,Add_Exp_WO_CF_Out_6,CFO_Total,PER,EBIT,GreenBlatt
306,002760,2022-05-10,1970,579942,1127410265,118003000000,59900000,2021-12-31,Y,56317999999,11238000000,0,1912000000,6174000000,4842000000,4701000000,0,5932000000,0,472000000,45544000000,45544000000,20693000000,39764000000,6504000000,33258999999,1692000000,250000000,1695000000,1695000000,75000000,56999999,146000000,1980000000,60000000,1178000000,69.61828908554573,1859000001,0.036113917185409
307,003850,2022-05-10,12000,120526,1432398500,824280000000,68690000,2021-12-31,Y,828641000000,110994000000,50730000000,150708000000,116886999999,155953000000,87500000000,0,198374000000,0,3953000000,474314000000,473863000000,437314000000,627279000000,264937000000,362342000000,41448000000,9611000000,43119000000,43044000000,5156000000,11916000000,27599000000,25887000000,6187000000,60166999999,19.116398803311764,63958000000,0.09507825321694456
308,000890,2022-05-10,897,1070349,949205210,124790755713,139120129,2021-12-31,Y,153117000000,15278000000,1099000000,24279000000,17202000000,44291000000,23077000000,813000000,24577000000,326000000,333000000,84249000000,84249000000,59747000000,83749000000,29231000000,54517999999,1053999999,1476000000,-909000000,-909000000,1339000000,567000000,1199000000,8348000000,86000000,12489000000,-137.28355964026403,1062000000,0.00975869737011376
309,003000,2022-05-10,10700,431810,4578920950,760374624300,71063049,2021-12-31,Y,397417000000,39294000000,1500000000,82777000000,92842000000,36995000000,22399000000,0,80361000000,5610000000,0,280061000000,269608000000,220094999999,182491000000,75758000000,106733000000,5622000000,975000000,-2797000000,-917000000,4992000000,4265000000,6584000000,4811000000,32000000,26525000000,-271.85363757597423,4514000000,0.012524207734267054
310,026940,2022-05-10,4870,417636,1998797820,97400000000,20000000,2021-12-31,Y,150684000000,41151000000,18237000000,14272999999,40644000000,30220999999,27727000000,0,39000000,8000000,31000000,120425000000,120425000000,114313000000,195734000000,13203000000,182531000000,8056000000,27000000,8794000000,8794000000,5000000,1249000000,2211000000,241000000,0,-3092000000,11.075733454628155,9761000000,0.08102902965988702
311,011390,2022-05-10,103000,6944,705192100,108768000000,1056000,2021-12-31,Y,133796000000,28160000000,750000000,9127000000,22468000000,43091000000,26658000000,0,13199000000,0,0,77506000000,55529999999,62254999999,128015000000,14952000000,113063000000,398000000,206999999,-3247000000,-1852000000,262000000,126000000,24000000,7728000000,3000000,-2339000000,-33.49799815214044,-3087000000,-0.03403340499421201
312,005030,2022-05-10,824,25568018,21311019505,54362249696,65973604,2021-12-31,Y,239665000000,36699000000,0,23000000,36494000000,176230000000,64260000000,0,40267000000,0,10805000000,23168000000,23168000000,77437000000,186827000000,6903000000,179924000000,-9347000000,300000000,-11744000000,-11744000000,6656000000,1000000,998000000,10486000000,130000000,-1361000000,-4.628938155313351,-4091000000,-0.06449121147631434
313,002070,2022-05-10,2500,377449,935713855,74484975000,29793990,2021-12-31,Y,198167000000,40913000000,18434000000,7979000000,18762000000,26917000000,20367000000,0,67977000000,1523000000,137000000,103274000000,103274000000,88584000000,187863000000,103757000000,84106000000,1419000000,2749000000,-3210000000,-3210000000,8034000000,6773999999,1281000000,3112000000,64000000,-3340000000,-23.204042056074766,-668999999,-0.003906569337226278
314,100220,2022-05-10,7200,46345,327032710,93576535200,12996741,2021-12-31,Y,271515000000,20018000000,387000000,25210000000,68980000000,67486000000,33348000000,1490000000,4092000000,220000000,1869000000,199937000000,199900000000,119586999999,215573999999,122881000000,92693000000,7742000000,4020000000,6034000000,6051000000,128000000,369000000,2721000000,5146000000,11208000000,19634000000,15.508209347033477,8514000000,0.041729362002460434
315,030790,2022-05-10,1340,9753948,14410348710,22726922600,16960390,2021-12-31,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,inf,0,
316,005180,2022-05-10,53200,19204,1011210500,524086021200,9851241,2021-12-31,Y,760245000000,74375000000,70495000000,95850000000,61311000000,160011000000,146187000000,0,42358000000,14408000000,15566000000,557876000000,557876000000,313908000000,1147435000000,301880000000,845554999999,26244000000,27739999999,-19327000000,-19327000000,821000000,4201000000,7528000000,45052000000,10360000000,55501000000,-27.116780731618977,-15179000000,-0.025288470829709746
317,003960,2022-05-10,30450,94811,2848285500,279058020150,9164467,2021-12-31,Y,1139786000000,262869000000,42942000000,53540000000,132422000000,523256000000,198943000000,0,97517000000,1421000000,19539000000,519013000000,423170000000,525060999999,1813695000000,254306000000,1559388000000,102255000000,8436000000,66562000000,62708000000,11210000000,6814000000,30404000000,29694000000,3140000000,62377000000,4.192452452600583,101362000000,0.16440724701149984
318,008040,2022-05-10,1925,20918149,42470899130,271703355000,141144600,2021-12-31,Y,448789000000,92907000000,307000000,3258000000,53544000000,230423999999,30839999999,0,6613000000,0,6017000000,211752000000,211756000000,194580000000,412139999999,48994000000,363146000000,19110000000,1021000000,2276000000,2357000000,4801000000,2417000000,418000000,12799000000,79000000,-4972000000,119.37757249560633,5078000000,0.02325464245633112
319,007160,2022-05-10,50100,15477,769036650,250500000000,5000000,2021-12-31,Y,1113856000000,92476000000,22936000000,70855000000,65828000000,384178000000,158095000000,0,163930000000,8930000000,4499000000,565748000000,449502000000,320684000000,590394000000,81121000000,509272999999,49237000000,1630999999,55325000000,44837000000,10342000000,7123000000,14937000000,21358000000,258000000,49291000000,4.527790329868957,73481000000,0.10070332393192613
320,014710,2022-05-10,6130,336841,2070531570,105549668590,17218543,2021-12-31,Y,336931000000,46508000000,15266000000,7739000000,14134000000,90018000000,30089999999,0,16918000000,2642000000,1042000000,229994000000,229994000000,87497000000,174615000000,22874000000,151741000000,14004000000,650000000,9842000000,9842000000,2226000000,2392000000,3340000000,4032000000,11000000,12999000000,10.724412577728105,13016000000,0.05271492388007112
321,006090,2022-05-10,10450,60987,627143450,98467622550,9422739,2021-12-31,Y,315948000000,61113000000,607000000,25319000000,34276000000,105744000000,39736000000,0,13500000000,943000000,5263000000,196705000000,196705000000,126692000000,328882000000,43150000000,285731000000,20393000000,775000000,15769999999,15769999999,2138000000,1366000000,5013000000,8612000000,436000000,20241000000,6.243983675094736,21554999999,0.10254324370135677
322,001470,2022-05-10,2560,6723023,17212290320,480443840000,187673375,2021-12-31,Y,551379000000,123276000000,48451000000,76822000000,81721000000,253807000000,72543000000,0,59117999999,40000000,7569000000,238454000000,248725000000,446397999999,357048000000,31151000000,325897000000,-4353000000,589000000,8013000000,8081999999,7709999999,7027000000,-235000000,1061999999,0,-27545999999,59.958048171720954,8460999999,0.028433454757168013
323,006400,2022-05-10,593000,388795,226675694960,40777366290000,68764530,2021-12-31,Y,25833193000000,2487316000000,183751000000,2325692000000,2077753000000,6461286000000,3252567000000,5996000000,4175208000000,244266000000,48049000000,15196699000000,14704264000000,7444907000000,13553220000000,3077618000000,10475602000000,1067576000000,91301000000,1250402000000,1169801000000,440535000000,547620000000,412934000000,1173118000000,79046000000,2176027000000,32.61140520408637,1556251000000,0.08033545690674646
324,006660,2022-05-10,13500,19396,254875650,109705239000,8126314,2021-12-31,Y,257514000000,10369000000,121660999999,11500000000,15001000000,34894000000,26251000000,0,2867000000,1190000000,311000000,219753000000,218062000000,158908000000,79578000000,9957000000,69622000000,1171000000,678000000,-2480000000,-2486000000,231999999,8545000000,2608000000,3293000000,275000000,9677000000,-44.23598346774194,-8185000001,-0.03676668763363579
325,028260,2022-05-10,112000,234326,26196290000,20931353072000,186887081,2021-12-31,Y,55245423000000,2810439000000,3386726000000,2254547000000,5461628000000,11675332000000,5245773000000,0,10217647000000,280430000000,17315000000,33352444000000,30405531000000,15144026999999,34455182000000,4020939000000,30434243000000,1195983000000,189559000000,1829084000000,1635046000000,174727000000,185269000000,651407000000,521713000000,0,1195732000000,11.44362591985934,2469949000000,0.05668909436062459
326,207940,2022-05-10,798000,52666,41996881000,56796852000000,71174000,2021-12-31,Y,7970011000000,1012870999999,1324025000000,47410000000,366331000000,1107295000000,407011000000,0,1871614000000,9153000000,0,4991102000000,4991102000000,2823175000000,1568007000000,726451000000,841556000000,537309000000,8794000000,393589000000,393589000000,29141000000,47589000000,167693000000,155063000000,6726000000,454596000000,144.3049780354634,542834000000,0.07909900395120532
327,018260,2022-05-10,144500,163842,23699931000,11181092100000,77377800,2021-12-31,Y,10517432000000,44302000000,3510296000000,1080887999999,2608781000000,2370290000000,1724238000000,0,703442000000,86583000000,5739000000,7443700999999,7228721000000,7575967999999,13630001999999,1683163000000,11946839000000,808098000000,79617000000,633381000000,611171000000,80123000000,130898000000,224160000000,387197000000,55151000000,980239000000,17.653027324785555,806766000000,0.09902441862434704
328,028050,2022-05-10,26500,1797064,46867037800,5194000000000,196000000,2021-12-31,Y,6058722000000,0,249371999999,1138311000000,1938634999999,3852685000000,1396969000000,0,245519000000,0,3678000000,1960518000000,2002308000000,4442487000000,7486696000000,861320000000,6625375999999,503289000000,18364000000,351071000000,372366000000,40801000000,48396000000,178467000000,34921000000,11238000000,739825000000,14.794728131916337,521943000000,0.23659757293282024
329,009150,2022-05-10,160500,453923,72099323500,11988338208000,74693696,2021-12-31,Y,9941374000000,1818409999999,59941000000,1185207000000,1288089000000,2234657000000,1535573000000,0,835592000000,77745000000,24176000000,6871125999999,6718949000000,4598269000000,9675036000000,2547938000000,7127098000000,1486873000000,0,915432000000,892445000000,39757000000,8860000000,413647999999,828464000000,37964000000,1731243999999,13.095826023123509,1359976999999,0.17646645127867028
330,005930,2022-05-10,65700,17235605,1132067708900,392214713535000,5969782550,2021-12-31,Y,426621158000000,41384404000000,85118777000000,39031415000000,45210672000000,88117133000000,58260300000000,0,33604094000000,2991440000000,465884000000,304899931000000,296237697000000,218163185000000,279604799000000,113193457000000,166411342000000,51633856000000,2073050999999,39907450000000,39243791000000,7704553999999,8543187000000,13444376999999,31285209000000,2962152000000,65105448000000,9.828107622386296,52513193999998,0.15513314501946615
331,001360,2022-05-10,3710,290200,1059876000,249171313090,67162079,2021-12-31,Y,145456000000,10612000000,38304000000,26097000000,10025000000,16697000000,14733000000,0,1488000000,202000000,16000000,127270000000,127270000000,85390000000,54901000000,9282000000,45619000000,-18140000000,708000000,-40276000000,-40276000000,18866000000,1704000000,0,3057000000,146000000,-7163000000,-6.186595319545138,-23114000000,-0.1795136650641897
332,010140,2022-05-10,5680,3014740,16967312310,4998400000000,880000000,2021-12-31,Y,12138596000000,1487634000000,1112155000000,571214000000,148713000000,7058250000000,821003000000,0,983079000000,50790000000,0,4097267000000,4111044000000,5593583000000,6622000999999,-765662000000,7387663000000,-1311956000000,30360000000,-1452070000000,-1445068000000,300703000000,185748000000,102253000000,195792000000,3522000000,845026000000,-3.442258293332966,-1234862000000,-0.24306651554835046
333,068290,2022-05-10,27400,33063,883966300,274000000000,10000000,2021-12-31,Y,338722000000,48699000000,20561000000,7902000000,27652999999,62501000000,18722000000,0,52819000000,1789999999,0,223402000000,189821000000,108574000000,187480000000,101247000000,86233000000,7997000000,29088000000,5935000000,3159000000,2685000000,1818000000,2271000000,29125000000,371000000,44631000000,46.16680707666386,9073000000,0.03284688709402978
334,006110,2022-05-10,23350,92021,2101624100,256850000000,11000000,2021-12-31,Y,227238000000,52423000000,394000000,4462000000,38273000000,92625000000,30294000000,0,12585000000,0,424000000,122028000000,122028000000,99115000000,252966000000,30529000000,222437000000,15447000000,1142000000,12153000000,12153000000,1798999999,50000000,2826000000,10347000000,202999999,15830000000,21.134699251213693,16727999999,0.12426734415695363
335,145990,2022-05-10,52700,18621,966079900,543518762300,10313449,2021-12-31,Y,2802047000000,409693999999,162699000000,120270000000,280186000000,749249000000,282949000000,0,626861000000,12828000000,9802000000,1425937000000,1263627000000,985176000000,2384454000000,387289000000,1997164000000,82553000000,22198000000,56392999999,41156000000,23562000000,24922000000,19758000000,72581000000,4935000000,-17943000000,9.638053700098205,74790999999,0.03643368709390792
336,003230,2022-05-10,88800,115541,10086690100,668931732000,7533015,2021-12-31,Y,753080000000,44776000000,50980000000,114492000000,57530999999,182419000000,116708000000,0,174970000000,0,0,395691000000,390387000000,278912000000,642030000000,170638000000,471392000000,65363000000,3719000000,56658000000,56348000000,438000000,1019000000,15469999999,14869999999,399000000,58358000000,11.806483320978503,71546999999,0.12537566085469307
337,002170,2022-05-10,56200,6838,380082300,168600000000,3000000,2021-12-31,Y,459014000000,60460000000,226614000000,10728000000,52137000000,40845000000,13047999999,0,11746000000,1996000000,0,406422000000,406422000000,350096000000,193959000000,44067000000,149891000000,36387000000,463999999,33139999999,33139999999,1959000000,9142000000,11603000000,3768000000,11000000,19559000000,5.087507543907288,37559999999,0.08982014448464616
338,272550,2022-05-10,22150,14913,323383300,349719062650,15788671,2021-12-31,Y,612487000000,23922000000,73228000000,20894000000,65453000000,179584000000,52175000000,0,111660999999,2256000000,2522000000,321241000000,321241000000,185164000000,391946000000,84792000000,307154000000,46146000000,6388000000,30302000000,30302000000,6487000000,1362000000,7615000000,23698000000,1996000000,56247000000,11.54112146557983,43042000000,0.09942643040126772
