,STKCODE,DATE,CLOSE_PRICE,TRDVOL,TRDVAL,MARKETCAP,SHARES,REPORT_DATE,REPORT,Assets_Total,Current_Fin_Assets,Cash_and_Cash_Equivalents,Current_Liab_Total,Current_Liab_Total,Current_Payables,Current_Emp_Benefits,LT_Liab_Total,LT_Payables,LT_Emp_Benefits,Equity_Total,Controlling_Equity_Total,REV,GROSS,OPR,SGA_2,NETINC,NETINC_1,Add_Exp_WO_CF_Out_5,Add_Exp_WO_CF_Out_6,EPS,EPS_prev,EPS Growth,PEG
1753,064290,2022-05-10,25750,95666,2385291950,327152771500,12704962,2021-12-31,Y,107364000000,68000000,14216000000,51959000000,51959000000,18212000000,0,4594000000,38000000,2336000000,50810000000,50810000000,119660999999,54576000000,27531000000,678000000,22643000000,22643000000,544000000,347000000,1782.2170581856128,726.0155520339218,145.47918473547267,0.09931521306423699
1754,189300,2022-05-10,80000,52658,4173921800,734693520000,9183669,2021-12-31,Y,261475000000,35350000000,22539000000,67404999999,67404999999,25802999999,0,32072000000,268000000,11042000000,161998000000,161998000000,138000000000,57317999999,2230000000,4535000000,5992000000,5992000000,6381000000,4286999999,652.4625397539916,62.828919465629696,938.474870017331,0.13065070479938165
1755,150840,2022-05-10,5850,0,0,223669017000,38234020,2021-12-31,Y,64283000000,26527999999,5128000000,11027000000,11027000000,1046000000,0,1661000000,0,1040000000,51595000000,51663000000,7870999999,4577000000,-5228000000,744000000,-13860000000,-13741999999,813000000,242000000,-362.5043874538958,-192.89104310768263,-87.93220338983052,0.18352475079854608
1756,048530,2022-05-10,15450,553248,8619373200,527629272900,34150762,2021-12-31,Y,153365000000,38362000000,75170000000,33254000000,33254000000,1814000000,0,18762000000,462000000,322000000,101349000000,101349000000,29308000000,21772000000,10077000000,704000000,9728000000,9728000000,1337000000,199000000,284.8545517080995,437.70619229521145,-34.92105966918123,-1.5531661129646874
1757,175140,2022-05-10,6900,17296,119067710,60528000600,8772174,2021-12-31,Y,42003000000,2050000000,18205000000,24964000000,24964000000,3168000000,0,2366000000,0,2355000000,14672000000,14672000000,46673000000,6911000000,-2652000000,219000000,-6160000000,-6160000000,884000000,984000000,-702.2204529914706,-1248.151256461625,43.73915426066307,-0.22464938541835594
1758,115310,2022-05-10,22800,397,9012150,72797732400,3192883,2021-12-31,Y,99073000000,40568000000,33019000000,2757000000,2757000000,1553000000,0,687000000,0,0,95629000000,95629000000,19486000000,19486000000,6371000000,911000000,5706000000,5706000000,863000000,48000000,1787.0996212513894,2072.1084988081307,-13.754534461910527,-0.9275561055037492
1759,039290,2022-05-10,16400,158458,2517362750,142581239200,8693978,2021-12-31,Y,89948000000,1471000000,18609000000,22113000000,22113000000,18198000000,0,2333000000,1461000000,844000000,65503000000,62164000000,138595000000,17711000000,3928000000,509999999,8849000000,8634000000,1368000000,55000000,1017.8309629953055,184.72556509804832,450.99626435304884,0.03572689266618806
1760,071200,2022-05-10,6770,62266,408323490,165164020660,24396458,2021-12-31,Y,143802000000,70590000000,13083000000,27273000000,27273000000,8515000000,0,3232000000,813000000,1453000000,113297000000,113642000000,78170000000,46500000000,7417000000,2260000000,22639000000,22656000000,2251000000,108000000,927.9625755509263,273.27737493696833,239.56802159892004,0.030452949385999798
1761,016670,2022-05-10,973,0,0,97551057352,100258024,2021-12-31,Y,104693000000,14966000000,7761000000,31023000000,31023000000,27726000000,0,2275000000,0,0,71395000000,70280000000,34740000000,22966000000,6503000000,1424000000,3946000000,3722000000,1393000000,91000000,39.35844576390215,-424.35506209458106,109.27488541544245,0.2262322633128291
1762,101930,2022-05-10,16050,38835,608958300,149773865250,9331705,2021-12-31,Y,364700000000,18920000000,28788000000,169587000000,169587000000,16525000000,0,5488000000,1177000000,678000000,189625000000,189625000000,110475000000,12669000000,3629999999,363000000,15263000000,15263000000,7170000000,39000000,1635.6067835406284,3409.6662935658596,-52.03029731598466,-0.1885991912514166
1763,333430,2022-05-10,4090,7729597,32446370965,125672395230,30726747,2021-12-31,Y,84968000000,4436000000,9753000000,15732000000,15732000000,8768000000,0,10173000000,0,631000000,59063000000,30945000000,41895000000,7254000000,2850000000,67000000,-5664000000,-6451000000,724000000,52000000,-184.33451481212768,118.95173931037998,-254.96580031599612,0.08702313353066793
1764,068330,2022-05-10,3430,0,0,151661360200,44216140,2021-12-31,Y,56826000000,14207000000,11370000000,5950000000,5950000000,2601000000,0,409000000,171000000,168000000,50467000000,50467000000,24379000000,13109000000,7777000000,198000000,6245000000,6245000000,573000000,2000000,141.2380185154109,89.8088345115607,57.26517250062957,0.4240840421531244
1765,058450,2022-05-10,869,3171097,2724051261,28998530000,33370000,2021-12-31,Y,36473000000,932000000,2831000000,16063000000,16063000000,2315000000,0,3040000000,0,114999999,17369000000,17369000000,17662000000,7268000000,487000000,1121000000,633000000,633000000,821000000,347000000,18.969133952652083,-271.32154629907103,106.99138502319418,0.42817712672037617
1766,019540,2022-05-10,3190,38775,120498285,43108065000,13513500,2021-12-31,Y,381384000000,2299000000,20018000000,264851000000,264851000000,102531000000,0,16741000000,446000000,574000000,99792000000,99792000000,195847000000,10117000000,-5261000000,1176000000,-608000000,-608000000,36784000000,6000000,-44.992044992044995,-1388.6113886113885,96.7599253930189,-0.7327560703398791
1767,094820,2022-05-10,23800,2724990,65371018050,358873274200,15078709,2021-12-31,Y,177486000000,10015000000,54145000000,44234000000,44234000000,29029000000,0,20656000000,2395000000,17309000000,112596000000,112596000000,185899000000,25798000000,18809000000,438999999,15322999999,15322999999,2506000000,8000000,1016.2010553423373,706.8244370257427,43.76993806530307,0.535083283442046
1768,950140,2022-05-10,7010,122825,840479230,139273740660,19867866,2021-12-31,Y,128181000000,324000000,8907000000,27914000000,27914000000,14506000000,0,19315000000,0,1066000000,80951000000,80951000000,160816000000,34500000000,16952000000,590000000,14997000000,14997000000,4195000000,110000000,754.8369814855807,155.1248634352577,386.59961064244,0.02402168326876286
1769,049550,2022-05-10,7190,37213,265512070,140969131630,19606277,2021-12-31,Y,99416000000,5000000,836999999,19509000000,19509000000,7940000000,0,21418000000,59000000,5399000000,58489000000,58489000000,55167999999,16861000000,6688000000,669000000,1675000000,1675000000,2768000000,119000000,85.43182369605408,-27.746216173524427,407.9044117647059,0.20632450440018021
1770,254120,2022-05-10,2160,128982,271510520,47913588720,22182217,2021-12-31,Y,29057000000,2526000000,3461999999,12120000000,12120000000,3217000000,0,7186000000,132000000,0,9750000000,9566000000,16074000000,3590000000,-3986999999,816000000,-5153000000,-5025000000,926000000,646000000,-232.30320035188547,-303.30602211672533,23.40963139120096,-0.39719519208494347
1771,043910,2022-05-10,2080,7732759,15883293955,169263985280,81376916,2021-12-31,Y,105002000000,5457000000,4228000000,35499000000,35499000000,23010000000,0,14299000000,13000000,0,55204000000,49037000000,55055999999,-1189000000,-6195000000,286000000,-11526000000,-11245000000,1716000000,12000000,-141.6372181024899,-78.4743427730783,-80.48856874412776,0.18245330806785004
1772,234920,2022-05-10,3250,37685,119562800,43975457500,13530910,2021-12-31,Y,58414000000,1969000000,7253000000,12807000000,12807000000,1692000000,0,44000000,0,0,45562000000,45562000000,20246000000,7133000000,-5068000000,445000000,-4630000000,-4630000000,741000000,114999999,-342.17949864421536,64.00160816973877,-634.6420323325634,0.01496582088956901
1773,289220,2022-05-10,26150,204810,5293749050,570960512100,21834054,2021-12-31,Y,143725000000,102197000000,6448999999,14126000000,14126000000,4475000000,361000000,2448000000,0,47000000,127151000000,126797000000,33157000000,33157000000,-2909000000,3126000000,-3472000000,-3515000000,3123000000,286000000,-159.01765196696866,-65.12762128370663,-144.16315049226444,1.1407017087307518
1774,174880,2022-05-10,1700,1094155,2003636680,33712847900,19831087,2021-12-31,Y,149942000000,2085000000,5328000000,57911000000,57911000000,15285000000,0,702000000,0,565000000,91329000000,91329000000,74683000000,359000000,-9532000000,385000000,-20734000000,-20734000000,8576000000,92000000,-1045.5301819814517,-3328.6122944244053,68.58960763520679,-0.023705767928719753
1775,049630,2022-05-10,911,252571,225644983,73635079617,80828847,2021-12-31,Y,191427000000,2012000000,14019000000,95335000000,95335000000,27575000000,0,35316000000,0,2509000000,60776000000,59567999999,94881000000,11366000000,-4229999999,822000000,-3057000000,-2950000000,6108000000,52000000,-37.82065578641744,-88.55749235170953,57.29253981559095,-0.4204276272551873
1776,110020,2022-05-10,4850,27167,127110475,30755639650,6341369,2021-12-31,Y,24817000000,0,15306000000,13979000000,13979000000,433000000,0,42000000,41000000,1000000,10796000000,10796000000,3214000000,1363000000,-3030000000,183000000,-2107999999,-2107999999,337000000,30000000,-332.42033368504497,-539.0003325780285,38.32650675833821,-0.3806754939138509
1777,208140,2022-05-10,2880,1123011,3277638325,94130628480,32684246,2021-12-31,Y,162073000000,38313000000,28729000000,58946000000,58946000000,12960000000,0,21230000000,0,1751000000,81897000000,80973000000,153621000000,38566000000,20173000000,1253000000,11138000000,11152000000,6129000000,522000000,340.7757976120973,-75.17383145384477,553.3170533170534,0.015273891082647591
1778,022220,2022-05-10,2015,277376,548325040,104366076685,51794579,2021-12-31,Y,104505000000,46000000000,1146000000,12110000000,12110000000,9507000000,0,2252000000,335000000,28999999,90143000000,90143000000,66615000000,13950000000,6693000000,307000000,4576000000,4576000000,1318000000,183000000,88.34901428583868,48.47997702616716,82.23815213062522,0.2773320096810341
1779,040420,2022-05-10,7690,75271,573068910,120560374880,15677552,2021-12-31,Y,111549000000,8786000000,13336000000,35648000000,35648000000,6413000000,0,3865000000,1594000000,0,72037000000,72037000000,101714000000,27361000000,16986000000,1280000000,13633000000,13633000000,6603000000,963000000,869.5872927099844,428.0642794232161,103.14409178959917,0.0857371018128272
1780,045510,2022-05-10,1855,83649,152359560,59748236660,32209292,2021-12-31,Y,89403000000,4717000000,3777000000,44534000000,44534000000,29873000000,0,4058000000,60000000,0,40811000000,40717000000,166333000000,9711000000,1064000000,132000000,833000000,811999999,131000000,3000000,25.86210215362697,22.602173310732816,14.423076923076916,4.973042507114848
1781,217190,2022-05-10,8590,26439,225394070,75327204660,8769174,2021-12-31,Y,67876000000,647000000,5191000000,18714000000,18714000000,8836000000,0,21588000000,0,1798999999,27574000000,27564000000,59727000000,20636000000,5633000000,907000000,5242000000,5243000000,1078000000,117000000,597.775799636317,-120.76393968234636,594.9952785646838,0.02415134463402519
1782,095700,2022-05-10,33950,162626,5511557400,852551788900,25111982,2021-12-31,Y,636865000000,185000000,27795999999,59154000000,59154000000,23894000000,0,54438000000,8295999999,554000000,523272999999,517742000000,36828000000,31806000000,-19373000000,1551000000,-48561000000,-47727000000,2612000000,687000000,-1933.778066581921,1096.5283425258906,-276.3545903544451,0.0635281876447428
1783,072520,2022-05-10,2070,168002,332217920,86605835760,41838568,2021-12-31,Y,141446000000,89000000,3815999999,42720000000,42720000000,12771000000,0,8632000000,0,910000000,90095000000,95019000000,8895000000,-842000000,-13897999999,2340000000,-34650000000,-30806000000,2428000000,1132000000,-828.1832208023945,-525.5437996826278,-57.58595597598689,0.0434037583837764
1784,122310,2022-05-10,10400,148096,1508321010,151359977600,14553844,2021-12-31,Y,99372000000,12067000000,20018000000,19473000000,19473000000,4804000000,0,1082000000,13000000,0,78817000000,78817000000,74290000000,30992000000,14968000000,2104000000,14322999999,14322999999,2249000000,1313000000,984.1386233767519,698.9218793330476,40.808100658670874,0.2589588043041725
1785,361390,2022-05-10,30900,213925,6424834900,231774380100,7500789,2021-12-31,Y,63137000000,5992000000,11083000000,21151000000,21151000000,6155000000,0,10780000000,0,139000000,31206000000,31206000000,45639000000,7531999999,4285000000,100000000,5844000000,5844000000,769000000,0,779.1180367825305,225.44295006831948,245.59432288586632,0.16148675118417158
1786,187420,2022-05-10,5890,55899,323011000,132519168900,22499010,2021-12-31,Y,118523000000,19690000000,6145000000,51984000000,51984000000,3453000000,0,27733999999,794000000,0,38805000000,35279000000,25874000000,9831000000,-3834000000,270000000,-8526000000,-6817000000,3513000000,225999999,-378.9500071336472,-538.9126010433348,29.68247422680413,-0.5236405566147567
1787,225220,2022-05-10,12500,67040,828042500,119589750000,9567180,2021-12-31,Y,94941000000,12623000000,33916000000,12649000000,12649000000,3003000000,0,89000000,0,89000000,82203000000,82203000000,72834000000,53396000000,41281000000,803999999,34394000000,34394000000,1027999999,17000000,3594.9987352595017,3349.576364090568,7.326967487590555,0.4745554950935126
1788,123330,2022-05-10,5990,74140,444695540,41930000000,7000000,2021-12-31,Y,45411000000,295000000,17193000000,15700000000,15700000000,5362000000,0,10413000000,115999999,0,19297000000,19297000000,38408000000,6918000000,-3944000000,274000000,-4331000000,-4331000000,2213000000,100000000,-618.7142857142857,-621.8571428571429,0.5053985756949361,-19.155904577989055
1789,159580,2022-05-10,9160,109453,992532180,183498945760,20032636,2021-12-31,Y,97977000000,0,12476000000,17637000000,17637000000,8832000000,0,6077000000,0,2591000000,74263000000,74263000000,111952000000,40812000000,2333000000,2752000000,1164000000,1164000000,2728000000,1513000000,58.105183960812745,-30.649985353899506,289.57654723127035,0.544398860725399
1790,147830,2022-05-10,3395,73076,241244500,67900000000,20000000,2021-12-31,Y,73658000000,52009000000,3426000000,5417000000,5417000000,4229999999,0,685000000,405000000,0,67557000000,67557000000,37416000000,11672000000,6803000000,187000000,7537000000,7537000000,374000000,32000000,376.85,284.6,32.41391426563598,0.2779327854310784
1791,033100,2022-05-10,5230,70218,356634880,84006399070,16062409,2021-12-31,Y,77412000000,29000000000,6623000000,18009000000,18009000000,14669999999,0,250000000,0,0,59153000000,59153000000,48783000000,7626000000,117000000,231000000,1173000000,1173000000,1322000000,875000000,73.02765108272365,219.45649622046108,-66.72340425531914,-1.0733371490688668
1792,079370,2022-05-10,25850,76856,1968108750,268426400000,10384000,2021-12-31,Y,533506000000,19358000000,70360000000,225407000000,225407000000,65787000000,0,53510000000,2844000000,437000000,254588000000,251283000000,400762000000,111658999999,24914000000,6243000000,16258000000,15988000000,9159000000,2417000000,1565.677966101695,1747.2072419106316,-10.389681971008098,-1.5891169269534076
1793,054950,2022-05-10,16950,123928,2075379250,204923669400,12089892,2021-12-31,Y,211040000000,49336000000,6843000000,63905999999,63905999999,30436000000,0,3645000000,545000000,457000000,143490000000,143490000000,115826000000,39249000000,12495000000,1864999999,8951000000,8951000000,4421000000,1173000000,740.3705508700988,863.6967145777646,-14.278873778969542,-1.6033436352482007
1794,090470,2022-05-10,6760,24321,161033210,98681182080,14597808,2021-12-31,Y,160531000000,677000000,36170000000,21418000000,21418000000,3544000000,0,17031000000,258000000,178000000,122082000000,122894000000,81838000000,12822999999,-1484000000,1326000000,5351000000,6117000000,2137000000,338000000,366.56188381159694,-998.369070205609,136.7160697131879,0.1348900225625501
